nbm_code,nbm_name
2907.12.9900,"CRESOIS E SEUS SAIS,EXC.CRESILATO DE AMONIO"
2907.13.0000,"OCTILFENOL,NONILFENOL,SEUS ISOMEROS E SAIS"
2907.14.0000,XILENOIS (MONOFENOIS) E SEUS SAIS
2907.15.0100,ALFANAFTOL E SEUS SAIS
2907.15.0200,BETANAFTOL E SEUS SAIS
2907.19.0100,"2,6-DI-TER-BUTIL-P-CRESOL E SEUS SAIS"
2907.19.0200,O-FENILFENOL E SEUS SAIS
2907.19.0300,P-TERC-BUTILFENOL E SEUS SAIS
2907.19.0400,CARVACROL
2907.19.0500,TIMOL
2907.19.0600,"2,6-DI-TERC-BUTILFENOL"
2907.19.0700,"2,4-DI-TERC-BUTILFENOL"
2907.19.9900,OUTS.MONOFENOIS
2907.21.0000,RESORCINOL E SEUS SAIS
2907.22.0000,HIDROQUINONA E SEUS SAIS
2907.23.0000,4-4-ISOPROPILIDENODIFENOL (BISFENOL A/DIFENILOLPROPANO)
2907.29.0100,FLOROGLUCINOL E SEUS SAIS
2907.29.0200,PIROGALOL E SEUS SAIS
2907.29.0300,DIIDROXINAFTALENOS
2907.29.0400,HEXIL E HEPTILRESORCINOIS
2907.29.0500,HIDROXIIDROQUINOL
2907.29.0600,PIROCATECOL
2907.29.0700,BENZESTROL
2907.29.0800,DIENESTROL
2907.29.0900,DIETILESTILBESTROL E SEUS SAIS
2907.29.1000,HEXESTROL
2907.29.1100,METILENO-DI-BETANAFTOL
2907.29.1200,DI-OCTILIDROQUINONA
2907.29.1300,CRISAROBINA
2907.29.9900,OUTS.POLIFENOIS
2907.30.0100,ALCOOL SALICILICO (SALIGENINA) E SEUS SAIS
2907.30.9900,FENOL-ALCOOL EXC.ALCOOL SALICILICO E SEUS SAIS
2908.10.0100,P-CLORO-M-CRESOL E SEUS SAIS
2908.10.0201,PENTACLOROFENOL
2908.10.0202,PENTACLOROFENATO DE SODIO
2908.10.0299,QQ.OUT.SAL DE PENTACLOROFENOL
2908.10.0300,DICLOROFENOL
2908.10.0401,P-CLOROFENOL
2908.10.0499,"QQ.OUT.CLOROFENOL,EXC.P-CLOROFENOL"
2908.10.0500,CLOROQUINOL
2908.10.0600,IODETO DE TIMOL
2908.10.0700,TRIBROMOFENOL
2908.10.0800,"5,8-DICLORO-1-NAFTOL"
2908.10.0900,CLOROFENO
2908.10.9900,OUTS.DERIVADOS HALOGENADOS DOS FENOIS/FENOIS-ALCOOIS
2908.20.0101,ACIDO FENOLSULFONICO
2908.20.0102,FENOLSULFONATO DE POTASSIO
2908.20.0199,QQ.OUT.SAL/ESTER DOS ACIDOS FENOLSULFONADOS
2908.20.0201,"ACIDO 2-NAFTOL-6,8-DISSULFONICO (ACIDO G)"
2908.20.0202,"ACIDO 2-NAFTOL-3,6-DISSULFONICO (ACIDO R)"
2908.20.0299,"QQ.OUT.ACIDO NAFTOLSULFONICO,SEUS SAIS E ESTERES"
2908.20.9900,OUTS.DERIVADOS SULFONADOS DOS FENOIS/FENOIS-ALCOOIS
2908.90.0100,MONONITROCRESOIS E SEUS SAIS
2908.90.0201,"4,6-DINITRO-O-CRESOL E SEUS SAIS"
2908.90.0299,QQ.OUT.DINITROCRESOL E SEUS SAIS
2908.90.0301,"TRINITROCRESOL (2,4,6-TRINITROCRESOL)"
2908.90.0399,QQ.OUT.TRINITROCRESOL E SEUS SAIS
2908.90.0401,P-NITROFENOL E SEUS SAIS
2908.90.0499,QQ.OUT.MONONITROFENOL E SEUS SAIS
2908.90.0500,DINITROFENOIS E SEUS SAIS
2908.90.0600,DISOFENOL
2908.90.0700,P-NITROSOFENOL
2908.90.0801,ACIDO PICRICO
2908.90.0802,PICRATO DE AMONIO
2908.90.0899,QQ.OUT.SAL DO ACIDO PICRICO (TRINITROFENOL)
2908.90.0900,ACIDO SOZOIODOLICO
2908.90.1000,TRINITROXILENOIS
2908.90.1101,"ACIDO ESTIFINICO (2,4,6-TRINITRORRESORCINOL)"
2908.90.1102,ESTIFINATO DE CHUMBO (TRINITRORRESORCIANATO DE CHUMBO)
2908.90.1199,QQ.OUT.SAL DO ACIDO ESTIFINICO
2908.90.9900,"OUTS.DERIVADOS NITRADOS/ETC.DOS FENOIS/FENOIS-ALC
OIS"
2909.11.0000,ETER DIETIDICO (OXIDO DE DIETILA)
2909.19.0100,ETER METIL-TERC-BUTILICO (MBTE)
2909.19.0200,ETER AMILICO
2909.19.0300,ETER AMILETILICO
2909.19.0400,ETER BUTILICO
2909.19.0500,ETER ETILBUTILICO
2909.19.0600,ETER ETILISOPROPILICO
2909.19.0700,ETER ISOPROPILICO
2909.19.0800,ETER METILETILICO
2909.19.0900,ETER METILICO
2909.19.1000,ETER METILPROPILICO
2909.19.1100,ETER CLOROETILICO
2909.19.1200,ETER VINILETILICO
2909.19.1300,ETER DIBROMOMETILICO
2909.19.1400,ETER METILCLOROFORMICO
2909.19.1500,ETER DICLOROMETILICO
2909.19.9900,OUTS.ETERES ACICLICOS/DERIVS.HALOGENADOS/SULFONADOS/ETC
2909.20.0000,"ETER CICLANICO,CICLENICO,CICLOTERPENICO E DERIVADOS"
2909.30.0100,ANETOL
2909.30.0200,ETER FENILICO (DIFENIL ETER)
2909.30.0300,"4-TERC-BUTIL-3-METOXI-2,6-DINITROTOLUENO"
2909.30.0400,ETER FENILETILISOAMILICO
2909.30.0500,ETER BENZILICO
2909.30.0600,ANISOL
2909.30.0700,ETER BENZILETILICO
2909.30.0800,2-ETOXINAFTALENO
2909.30.0900,ETER FENILCRESILICO
2909.30.1000,ETER METILICO DO METACRESOL/BUTILMETACRESOL
2909.30.1100,ETER DIMETILICO DA HIDROQUINONA
2909.30.1200,VERATROL
2909.30.1300,NITROANISOIS
2909.30.1400,NITROFENETOIS
2909.30.1500,ETER DIFENILICO DO GLICOL
2909.30.1600,FENETOL
2909.30.1700,ETER DECABROMO-DIFENILICO
2909.30.1800,ETER DIMETIL-DIFENILICO
2909.30.1900,OXIFLUORFENO
2909.30.2000,P-METOXIBUTOXIBENZENO
2909.30.2100,1-(2-CLOROETIL)-4-METOXIBENZENO
2909.30.2200,TRINITROANISOL
2909.30.9900,OUTS.ETERES AROMATICOS/DERIVS.HALOGENADOS/SULFONADOS/
2909.41.0000,"2,2'-OXIDIETANOL (DIETILENOGLICOL)"
2909.42.0100,ETER MONOMETILICO DO ETILENOGLICOL
2909.42.0200,ETER MONOMETILICO DO DIETILENOGLICOL
2909.43.0100,ETER MONOBUTILICO DO ETILENOGLICOL
2909.43.0200,ETER MONOBUTILICO DO DIETILENOGLICOL
2909.44.0100,ETER ETILICO DO ETILENOGLICOL
2909.44.0200,ETER ETILICO DO DIETILENOGLICOL
2909.44.9900,OUTS.ETERES MONOALQUIL.DO ETILENOGLICOL/DIETILENOGLICOL
2909.49.0100,GUAIAFENESINA (GLICERILGUAIACOL)
2909.49.0200,TRIETILENOGLICOL
2909.49.0300,DIPROPILENO GLICOL
2909.49.0400,MEFENESINA
2909.49.0500,ALCOOL ANISICO
2909.49.0600,GLICERILGUETOL
2909.49.0700,ALCOOL FENOXIBENZILICO
2909.49.0800,"ALCOOL 3,4,5-TRIMETOXIBENZILICO"
2909.49.9900,OUTS.ETERES-ALCOOIS E DERIVS.HALOGENADOS/SULFONADOS/ETC
2909.50.0100,ALCOOL CONIFERILICO
2909.50.0200,MESTIBOL
2909.50.0300,GUAIACOL
2909.50.0400,GUETOL
2909.50.0500,EUGENOL E ISOEUGENOL
2909.50.0600,GUAIACOLSULFONATO DE POTASSIO
2909.50.0700,TRICLOSAN
2909.50.9900,"OUTS.ETERES-FENOIS,ETERES-ALCOOIS-FENOIS E DERIVADOS"
2909.60.0100,HIDROPEROXIDO DE CUMENO
2909.60.0200,PEROXIDO DE METILETILCETONA
2909.60.0300,HIDROPEROXIDO DE ETILA
2909.60.0400,PEROXIDO DE ETILA
2909.60.0500,PEROXIDO DE CICLOEXANONA
2909.60.0600,PEROXIDO DE DI-TERC-BUTILA (DTBP)
2909.60.0700,HIDROPEROXIDO DE P-MENTANO
2909.60.0800,HIDROPEROXIDO DE DIISOPROPILBENZENO
2909.60.0900,HIDROPEROXIDO DE TERC-BUTILA
2909.60.9900,OUTS.PEROXIDOS DE ALCOOIS/DE ETERES/DE CETONAS E DERIVS
2910.10.0000,OXIRANO (OXIDO DE ETILENO)
2910.20.0000,METILOXIRANO (OXIDO DE PROPILENO)
2910.30.0000,"1-CLORO-2,3-EPOXIPROPANO (EPICLORIDRINA)"
2910.90.0100,OXIDO DE ESTIRENO
2910.90.0200,ENDRIN
2910.90.0300,BUTILGLICIDIL
2910.90.0400,DIELDRIN
2910.90.9900,OUTS.EPOXIDOS/EPOXIALCOOIS/EPOXIFENOIS/EPOXIETERES/ETC.
2911.00.0100,BENZOILFENILMETILAL
2911.00.0200,METILAL
2911.00.0300,ACETALDIMETILICO
2911.00.0400,ACETALDIETILICO
2911.00.0500,ALCOOLATO DE CLORAL
2911.00.0600,CLOROPROPILACETAL
2911.00.0700,DIMETILACETAL DE 2-NITROBENZALDEIDO
2911.00.0800,CLORALOSE
2911.00.9900,OUTS.ACETAIS/SEMI-ACETAIS/DERIVADOS HALOGENADOS/ETC.
2912.11.0000,METANAL (FORMALDEIDO)
2912.12.0000,ETANAL (ACETALDEIDO)
2912.13.0000,"BUTANAL (BUTIRALDEIDO,ISOMERO NORMAL)"
2912.19.0100,"CITRAL (GERANIAL,NERAL,LEMONAL)"
2912.19.0200,"GLIOXAL (ETANODIAL,ALDEIDO OXALICO)"
2912.19.0300,ACROLEINA
2912.19.0400,ALDEIDO CAPRICO
2912.19.0500,ALDEIDO CAPRILICO
2912.19.0600,ALDEIDO CROTONICO
2912.19.0700,ALDEIDO HEPTILICO
2912.19.0800,ALDEIDO LAURICO
2912.19.0900,ALDEIDO PELARGONICO
2912.19.1000,ALDEIDO PROPIONICO
2912.19.1100,ALDEIDO UNDECILICO
2912.19.1200,CITRONELAL
2912.19.1300,ALDEIDO MALONICO
2912.19.1400,10-UNDECEN-1-AL
2912.19.1500,2-METILUNDECANAL
2912.19.1600,ALDEIDO CAPROICO
2912.19.9900,"OUTS.ALDEIDOS ACICLICOS,S/OUT.FUNCAO OXIGENADA"
2912.21.0000,BENZALDEIDO (ALDEIDO BENZOICO)
2912.29.0101,ALDEIDO P-ISOPROPIL-ALFA-METILIDROCINAMICO (CICLAMEN)
2912.29.0102,ALDEIDO CINAMICO
2912.29.0103,ALDEIDO FENILACETICO
2912.29.0104,ALDEIDO ALFA-AMILCINAMICO
2912.29.0105,ALDEIDO P-TERC-BUTIL-ALFA-METILIDROCINAMICO
2912.29.0106,ALDEIDO ALFA-HEXILCINAMICO
2912.29.0199,"QQ.OUT.ALDEIDO CICLICO AROMATICO,S/OUT.FUNCAO OXIGENADA"
2912.29.0201,SAFRANAL
2912.29.0202,PERILALDEIDO
2912.29.0203,CICLOCITRAIS
2912.29.0299,QQ.OUT.ALDEIDO CICLANICO/ETC.S/OUT.FUNCAO OXIGENADA
2912.30.0100,HIDROXICITRONELAL
2912.30.0200,ALDOL
2912.30.0300,ALDEIDO GLICOLICO
2912.30.9900,OUTS.ALDEIDOS-ALCOOIS
2912.41.0100,VANILINA (ALDEIDO METILPROTOCATEQUICO) BRUTA
2912.41.9900,OUTS.VANILILAS (ALDEIDO METILPROTOCATEQUICO)
2912.42.0000,ETILVANILINA (ALDEIDO ETILPROTOCATEQUICO)
2912.49.0100,3-FENOXIBENZALDEIDO
2912.49.0200,ALDEIDO SALICILICO
2912.49.0300,ALDEIDO PROTOCATEQUICO
2912.49.0400,ALDEIDO ANISICO
2912.49.0500,"3,4,5-TRIMETOXIBENZALDEIDO"
2912.49.9900,OUTS.ALDEIDOS-ETERES/FENOIS E C/OUT.FUNCAO OXIGENADA
2912.50.0000,POLIMERO CICLICO DOS ALDEIDOS
2912.60.0000,PARAFORMALDEIDO
2913.00.0100,TRICLOROACETALDEIDO (CLORAL)
2913.00.0200,AMILENOCLORAL
2913.00.0300,BUTILCLORAL
2913.00.0400,CLOROBENZALDEIDOS E NITROBENZALDEIDOS
2913.00.9900,OUTS.DERIVADOS HALOGENADOS/SULFONADOS/ETC.DOS ALDEIDOS
2914.11.0000,ACETONA
2914.12.0000,BUTANONA (METILETILCETONA)
2914.13.0000,4-METILPENTAN-2-ONA (METILISOBUTILCETONA)
2914.19.0100,FORONAS
2914.19.0200,OXIDO DE MESITILA
2914.19.0300,ACETILACETONA
2914.19.0400,ACETONILACETONA
2914.19.0500,DIACETILA
2914.19.0600,2-HEPTANONA
2914.19.0700,NONANONA
2914.19.0800,DECANONA
2914.19.0900,PSEUDO-IONONAS
2914.19.1000,PROPIONONA
2914.19.1100,6-METIL-5-HEPTEN-2-ONA
2914.19.9900,OUTS.CETONAS ACICLICAS S/OUT.FUNCAO OXIGENADA
2914.21.0000,CANFORA
2914.22.0100,CICLOEXANONAS
2914.22.0200,METILCICLOEXANONAS
2914.23.0100,IONONAS
2914.23.0200,METILIONONAS
2914.23.0300,IRONA
2914.29.0100,CARVONA
2914.29.0200,CICLOPENTANONA
2914.29.0300,FENCHONA E JASMONA
2914.29.0400,MENTONA
2914.29.0500,ALFA METIL-CICLOPENTENOLONA
2914.29.9900,"OUTS.CETONAS CICLANICAS,S/OUT.FUNCAO OXIGENADA"
2914.30.0100,BENZANTRONA
2914.30.0200,ACETOFENONA
2914.30.0300,BENZILIDENOACETONA
2914.30.0400,BENZOFENONA
2914.30.0500,BUTILDIMETILACETOFENONA
2914.30.0600,METILACETOFENONA
2914.30.0700,METILNAFTILCETONA
2914.30.0800,PROPIOFENONA
2914.30.0900,"FENILACETONA (BMC,1-FENIL-2-OXOPROPANO)"
2914.30.9900,"OUTS.CETONAS AROMATICAS,S/OUT.FUNCAO OXIGENADA"
2914.41.0000,4-HIDROXI-4-METILPENTAN-2-ONA (DIACETONA ALCOOL)
2914.49.0100,ALFAXALONA
2914.49.0200,HIDROXIPROPANONA
2914.49.0300,ALDEIDO PIRUVICO
2914.49.0400,ACETOINA
2914.49.9900,OUTS.CETONAS-ALCOOIS E CETONAS-ALDEIDOS
2914.50.0100,P-HIDROXIFENILBUTANONA
2914.50.9900,OUTS.CETONAS-FENOIS/ETC.C/OUT.FUNCAO OXIGENADA
2914.61.0000,ANTRAQUINONA
2914.69.0100,MENADIONA
2914.69.0200,"QUINIZARINA (1,4-DIIDROXIANTRAQUINONA)"
2914.69.0300,ACENAFTENOQUINONA
2914.69.0400,QUINONA
2914.69.0500,DANTRONA (CRISAZINA)
2914.69.0600,ACIDO CRISOFANICO
2914.69.0700,FENANTRENOQUINONA
2914.69.0800,2-METILANTRAQUINONA
2914.69.0900,NAFTOQUINONAS
2914.69.9900,OUTS.QUINONAS
2914.70.0101,TETRACLORACETOFENONA
2914.70.0199,"QQ.OUT.CLOROACETOFENONA,EXC.TETRACLORACETOFENONA"
2914.70.0200,"4,4'-DICLOROFENIL-1,1'-ETANODIONA"
2914.70.0300,ACIDO ANTRAQUINONA-2-SULFONICO
2914.70.0400,ACIDO CANFOSSULFONICO
2914.70.0500,BROMOCANFORA
2914.70.0600,CLOROACETONA
2914.70.0700,DINITRODIMETILBUTILACETOFENONA
2914.70.0800,NITROACETOFENONAS
2914.70.0900,BISSULFITO SODICO DE MENADIONA
2914.70.1000,CLORANIL
2914.70.1100,1-CLORO-ANTRAQUINONA
2914.70.1200,"3,9-DIBROMO-BENZANTRONA"
2914.70.1300,P-CLOROBENZOFENONA
2914.70.1400,1-CLORO-5-HEXANONA
2914.70.1500,BROMOACETONA
2914.70.1600,BROMOMETILETILCETONA
2914.70.1700,CLOROBROMOACETONA (MARTONITA)
2914.70.1800,BROMOTRINITROACETOFENONA
2914.70.9900,OUTS.DERIVADOS HALOGENADOS/ETC.DAS CETONAS/QUINONAS
2915.11.0000,ACIDO FORMICO
2915.12.0100,FORMIATO DE CALCIO
2915.12.0200,FORMIATO DE SODIO
2915.12.0300,FORMIATO DE AMONIO
2915.12.9900,OUTS.SAIS DE ACIDO FORMICO
2915.13.0100,ORTOFORMIATO DE TRIMETILA
2915.13.9900,OUTS.ESTERES DE ACIDO FORMICO
2915.21.0000,ACIDO ACETICO
2915.22.0000,ACETATO DE SODIO
2915.23.0000,ACETATO DE COBALTO
2915.24.0000,ANIDRIDO ACETICO
2915.29.0000,OUTS.SAIS DE ACIDO ACETICO
2915.31.0000,ACETATO DE ETILA
2915.32.0000,ACETATO DE VINILA
2915.33.0000,ACETATO DE N-BUTILA
2915.34.0000,ACETATO DE ISOBUTILA
2915.35.0000,ACETATO DE 2-ETOXIETILA
2915.39.0100,ACETATO DE AMILA OU DE ISOAMILA
2915.39.0200,ACETATO DE ISOBORNILA
2915.39.0300,ACETATO DE LINALILA
2915.39.0400,ACETATO DE PROPILA OU ISOPROPILA
2915.39.0500,ACETATO DE QUAIACOL
2915.39.0600,ACETATO DO ESTER DO ETILENOGLICOL
2915.39.0701,MONOACETINA (ACETATO DE GLICERINA)
2915.39.0702,DIACETINA (ACETATO DE GLICERINA)
2915.39.0703,TRIACETINA (ACETATO DE GLICERINA)
2915.39.0800,ACETATO DE P-TERC-BUTILCICLOEXILA
2915.39.0900,ACETATO DE ESTIRALILA
2915.39.1000,ACETATO DE HEXANILA
2915.39.1100,ACETATO DE NONANEDIOL
2915.39.1200,ACETATO DE VETIVER
2915.39.1300,ACETATO DE MENTANILA
2915.39.1400,PERACETATO DE TERC-BUTILA
2915.39.1500,ACETATO DE BENZILA
2915.39.1600,ACETATO DE BORNILA
2915.39.1700,ACETATO DE CINAMILA
2915.39.1800,ACETATO DE CITRONELILA
2915.39.1900,ACETATO DE GERANILA
2915.39.2000,ACETATO DE MENTILA
2915.39.2100,ACETATO DE TERPENILA
2915.39.2200,ACETATO DE BENZESTROL
2915.39.2300,ACETATO DE DIENOESTROL
2915.39.2400,ACETATO DE ESTILBESTROL
2915.39.2500,ACETATO DE HEXESTROL
2915.39.2600,ACETATO DE MESTILBOL
2915.39.2700,ACETATO DE TRICLORO ALFA-FENILETILA
2915.39.2800,ACETATO DE O-TERC-BUTILCICLOEXILA
2915.39.2900,ACETATO DE I-HEPTINILA
2915.39.3000,"DIACETATO DE ETILENO (1,1-DIACETOXIETANO)"
2915.39.9900,OUTS.ESTERES DE ACIDO ACETICO
2915.40.0101,ACIDO MONOCLOROACETICO
2915.40.0102,ACIDO TRICLOROACETICO
2915.40.0199,"QQ.OUT.ACIDO CLOROACETICO,EXC.MONOCLOROACETICO"
2915.40.0201,TRICLOROACETATO DE SODIO
2915.40.0202,MONOCLOROACETATO DE SODIO
2915.40.0299,QQ.OUT.SAL DE ACIDO CLOROACETICO
2915.40.0300,ESTER DO ACIDO CLOROACETICO
2915.50.0100,ACIDO PROPIONICO
2915.50.0200,SAIS DE ACIDO PROPIONICO
2915.50.0300,ESTER DO ACIDO PROPIONICO
2915.60.0100,ACIDO BUTIRICO
2915.60.0200,SAIS DE ACIDO BUTIRICO
2915.60.0301,ISOBUTIRATO DE ISOBUTILA
2915.60.0399,QQ.OUT.ESTER DE ACIDO BUTIRICO
2915.60.0400,"ACIDO VALERICO,SEUS SAIS E SEUS ESTERES"
2915.70.0101,PALMITATO DE ISOPROPILA
2915.70.0199,QQ.OUT.ACIDO PALMITICO/SEUS SAIS/ESTERES
2915.70.0200,ACIDO ESTEARICO (ACIDO MONOCARBOXIL.ACICLICO SATURADO)
2915.70.0301,ESTEARATO DE ALUMINIO
2915.70.0302,ESTEARATO DE CALCIO
2915.70.0303,ESTEARATO DE MAGNESIO
2915.70.0304,ESTEARATO DE ZINCO
2915.70.0305,ESTEARATO DE LITIO
2915.70.0399,QQ.OUT.SAL DE ACIDO ESTEARICO
2915.70.0400,ESTER DO ACIDO ESTEARICO
2915.90.0100,MONOIODOESTEARATO DE ETILA
2915.90.0201,ACIDO 2-ETILEXOICO
2915.90.0202,ETILEXOATO ESTANOSO
2915.90.0299,QQ.OUT.SAL/ESTER DE ACIDO 2-ETILEXOICO
2915.90.0301,ACIDO MIRISTICO
2915.90.0302,MIRISTATO DE ISOPROPILA
2915.90.0399,QQ.OUT.SAL/ESTER DE ACIDO MIRISTICO
2915.90.0400,CLORETO DE CLOROACETILA
2915.90.0500,ANIDRIDO PROPIONICO
2915.90.0601,ACIDO CAPRILICO
2915.90.0602,CAPRILATO ESTANOSO
2915.90.0603,CAPRILATO DE ALILA
2915.90.0699,QQ.OUT.SAL/ESTER DE ACIDO CAPRILICO
2915.90.0700,HALOGENETOS DO ACIDO ACETICO
2915.90.0801,ACIDO BROMOACETICO
2915.90.0802,BROMOACETATO DE METILA
2915.90.0803,BROMOACETATO DE ETILA
2915.90.0899,QQ.OUT.SAL/ESTER DE ACIDO BROMOACETICO
2915.90.0900,ACIDO CAPROICO
2915.90.1000,ACIDO PIVALICO
2915.90.1100,2-ETILBUTIRATO DE SODIO
2915.90.1201,CLOROFORMIATO DE ETILA
2915.90.1202,CLOROFORMIATO DE 2-ETILEXILA
2915.90.1203,CLOROFORMIATO DE FENILA
2915.90.1204,CLOROFORMIATO DE ISOPROPILA
2915.90.1205,CLOROFORMIATO DE METILA
2915.90.1206,CLOROFORMIATO DE CLOROMETILA
2915.90.1207,CLOROFORMIATO DE DICLOROMETILA
2915.90.1299,QQ.OUT.ACIDO CLOROFORMICO E SEUS ESTERES
2915.90.1300,CLORETO DE 4-CLOROBUTANOILA
2915.90.1400,CLORETO DE ACETILA (CLORETO DE ETANOILA)
2915.90.9900,OUTS.ACIDOS MONOCARBOXILICOS ACICLICOS SATURADOS/DERIVS
2916.11.0100,ACIDO ACRILICO
2916.11.9900,SAIS DE ACIDO ACRILICO
2916.12.0100,ACRILATO DE METILA
2916.12.0200,ACRILATO DE ETILA
2916.12.0300,ACRILATO DE BUTILA
2916.12.0400,ACRILATO DE 2-ETILEXILA
2916.12.9900,OUTS.ESTERES DE ACIDO ACRILICO
2916.13.0100,ACIDO METACRILICO
2916.13.9900,SAIS DE ACIDO METACRILICO
2916.14.0100,METACRILATO DE METILA
2916.14.0200,METACRILATO DE ETILA
2916.14.9900,OUTS.ESTERES DE ACIDO METACRILICO
2916.15.0101,ACIDO OLEICO (ACIDO MONOCARBOXIL.ACICLICO N/SATURADO)
2916.15.0199,QQ.OUT.SAL/ESTER DE ACIDO OLEICO
2916.15.0200,"ACIDO LINOLEICO/LINONENICO,SEUS SAIS E ESTERES"
2916.19.0100,"ACIDO SORBICO,SEUS SAIS E ESTERES"
2916.19.0200,UNDECILINATO DE ZINCO
2916.19.9900,OUTS.ACIDOS MONOCARBOXIL.ACICLICOS N/SATURADOS E DERIVS
2916.20.0100,PIRETRINA
2916.20.0200,"CLORETO DO ACIDO 3(2,2DICLOROVINIL)2,2DIMETILCICLOPROP."
2916.20.0300,"ACIDO 3-(2,2-DIBROMOVINIL) 2,2-DIMETILCICLOPROPANOCARB."
2916.20.0401,ACIDO CHAULMUGRICO
2916.20.0499,QQ.OUT.SAL/ESTER DE ACIDO CHAULMUGRICO
2916.20.0500,ACIDO CICLOEXANOCARBOXILICO
2916.20.0600,ACIDO CICLOPENTENILACETICO
2916.20.0700,ACIDO COLANICO
2916.20.0801,ACIDO HIDNOCARPICO
2916.20.0899,QQ.OUT.SAL/ESTER DE ACIDO HIDNOCARPICO
2916.20.0900,ALETRINA
2916.20.9900,OUTS.ACIDOS MONOCARBOXILICOS CICLANICOS/CICLENICOS/ETC.
2916.31.0100,ACIDO BENZOICO
2916.31.0201,BENZOATO DE BENZILA
2916.31.0299,"QQ.OUT.ESTER DO ACIDO BENZOICO,EXC.BENZOATO DE BENZILA"
2916.31.0301,BENZOATO DE SODIO
2916.31.0399,QQ.OUT.SAL DE ACIDO BENZOICO
2916.32.0100,PEROXIDO DE BENZOILA
2916.32.0200,CLORETO DE BENZOILA
2916.33.0100,ACIDO FENILACETICO (ACIDO BENZENOACETICO/ALFA-TOLUICO)
2916.33.0201,FENILACETATO DE POTASSIO
2916.33.0299,QQ.OUT.SAL DE ACIDO FENILACETICO
2916.33.0300,ESTER DO ACIDO FENILACETICO
2916.39.0100,"ACIDO CINAMICO,SEUS SAIS E ESTERES"
2916.39.0200,"ACIDO CLORO/NITROBENZOICO,SEUS SAIS/ESTERES"
2916.39.0300,CLORETO DO ACIDO 2-(4-CLOROFENIL)-3-METIL-BUTILICO
2916.39.0400,ACIDO HIDROCINAMICO
2916.39.0500,ACIDO NAFTOICO
2916.39.0600,CLORETO DE NITROBENZOILA
2916.39.0700,ACIDO O-TOLUILICO
2916.39.0800,"CLORETO DE 2,4-DICLOROBENZOILA"
2916.39.9900,OUTS.ACIDOS MONOCARBOXILICOS AROMATICOS ANIDRIDOS/ETC.
2917.11.0100,ACIDO OXALICO
2917.11.0200,SAIS DE ACIDO OXALICO
2917.11.0300,ESTER DO ACIDO OXALICO
2917.12.0100,ACIDO ADIPICO
2917.12.9900,SAIS/ESTER DE ACIDO ADIPICO
2917.13.0100,"ACIDO AZELAICO,SEUS SAIS E ESTERES"
2917.13.0201,ACIDO SEBACICO
2917.13.0202,SEBACATO DE DIOCTILA
2917.13.0299,QQ.OUT.SAL/ESTER DE ACIDO SEBACICO
2917.14.0000,ANIDRIDO MALEICO
2917.19.0101,ACIDO MALEICO
2917.19.0199,QQ.OUT.SAL/ESTER DE ACIDO MALEICO
2917.19.0200,ACIDO MALONICO
2917.19.0300,ACIDO SUCCINICO
2917.19.0400,ACIDO FUMARICO
2917.19.0500,ACIDO ITACONICO
2917.19.9900,OUTS.ACIDOS POLICARBOXILICOS ACICLICOS/SEUS ANIDROS/ETC
2917.20.0000,ACIDO POLICARBOXILICO CICLANICO/CICLENICO/ETC.
2917.31.0000,ORTOFTALATO DE DIBUTILA
2917.32.0000,ORTOFTALATO DE DIOCTILA
2917.33.0000,ORTOFTALATO DE DINONILA OU DE DIDECILA
2917.34.0100,ORTOFTALATO DE ETILA
2917.34.0200,ORTOFTALATO DE CICLO-HEXILA
2917.34.9900,OUTS.ESTERES DE ACIDO ORTOFTALICO
2917.35.0000,ANIDRIDO FTALICO
2917.36.0100,ACIDO TEREFTALICO
2917.36.9900,SAIS DE ACIDO TEREFTALICO
2917.37.0000,TEREFTALATO DE DIMETILA
2917.39.0100,"ACIDO ISOFTALICO,SEUS SAIS E ESTERES"
2917.39.0201,ACIDO DICLOROFTALICO
2917.39.0202,ACIDO TETRACLOROFTALICO
2917.39.0299,QQ.OUT.ACIDO CLOROFTALICO
2917.39.9900,OUTS.ACIDOS POLICARBOXILICOS AROMATICOS/ANIDROS/ETC.
2918.11.0100,ACIDO LACTICO
2918.11.0201,LACTATO DE CALCIO
2918.11.0299,QQ.OUT.SAL DE ACIDO LACTICO
2918.11.0300,ESTER DO ACIDO LACTICO
2918.12.0000,ACIDO TARTARICO
2918.13.0000,SAIS/ESTER DE ACIDO TARTARICO
2918.14.0000,ACIDO CITRICO
2918.15.0101,CITRATO DE FERRO
2918.15.0102,CITRATO DE SODIO
2918.15.0103,CITRATO MONOSSODICO
2918.15.0104,CITRATO DE POTASSIO
2918.15.0199,QQ.OUT.SAL DE ACIDO CITRICO
2918.15.0200,ESTER DO ACIDO CITRICO
2918.16.0100,ACIDO GLUCONICO
2918.16.0200,GLUCONATO DE CALCIO
2918.16.0300,GLUCONATO FERROSO
2918.16.0400,GLUCONATO DE MAGNESIO
2918.16.9900,OUTS.SAIS/ESTERES DE ACIDO GLUCONICO
2918.17.0100,ACIDO FENILGLICOLICO (ACIDO MANDELICO)
2918.17.9900,SAIS/ESTER DE ACIDO FENILGLICOLICO
2918.19.0100,ACIDO AGARICICO
2918.19.0200,ACIDO BETA-HIDROXI-ALFA-DIIODOFENILPROPIONICO
2918.19.0300,ACIDO COLICO E DESOXICOLICO
